Target_genes	POU5F1|Average	SRX130060|BJ	SRX185775|BJ	SRX2431535|BJ	SRX5774914|Dermal_fibroblast	SRX5774915|Dermal_fibroblast	SRX5774916|Dermal_fibroblast	SRX5774919|Dermal_fibroblast	SRX5774920|Dermal_fibroblast	SRX1053369|Embryonic_Stem_Cells	SRX1053370|Embryonic_Stem_Cells	SRX1053378|Embryonic_Stem_Cells	SRX1053379|Embryonic_Stem_Cells	SRX702068|hESC_derived_ectodermal_cells	SRX702063|hESC_derived_mesendodermal_cells	SRX702064|hESC_derived_mesendodermal_cells	SRX702067|hESC_derived_mesendodermal_cells	SRX011571|hESC_H1	SRX011572|hESC_H1	SRX017276|hESC_H1	SRX100483|hESC_H1	SRX2966970|hESC_H1	SRX2966971|hESC_H1	SRX021069|hESC_H9	SRX021070|hESC_H9	SRX021071|hESC_H9	SRX2881139|hESC_H9	SRX2881140|hESC_H9	SRX3288570|hESC_H9	SRX3288571|hESC_H9	SRX4405899|hESC_H9	SRX4405901|hESC_H9	SRX5774922|hESC_H9	SRX266859|hESC_HUES64	SRX702065|hESC_HUES64	SRX702066|hESC_HUES64	SRX702069|hESC_HUES64	SRX1813578|iPS_cells	SRX1813579|iPS_cells	SRX512369|iPS_cells	SRX1813572|MRC-5	SRX1813573|MRC-5	SRX1813574|MRC-5	SRX1813575|MRC-5	SRX1813576|MRC-5	SRX1813577|MRC-5	SRX2732208|MRC-5	SRX2732209|MRC-5	SRX123443|NCCIT	SRX123445|NCCIT	SRX2966968|Testis	SRX2966969|Testis	STRING
SFRP2	143.725490	0	0	0	0	0	0	0	0	736	791	325	272	0	301	0	287	0	0	162	214	0	0	213	170	326	0	100	541	535	0	0	0	730	0	0	786	0	0	207	0	0	0	0	0	0	0	0	148	486	0	0	0
TRIM24	143.274510	0	0	110	0	0	0	0	0	652	606	563	527	0	0	0	0	0	0	0	128	0	0	0	110	216	0	121	881	573	0	0	0	1043	0	0	1109	0	95	239	0	0	0	0	0	0	0	0	0	334	0	0	0
TGIF2-RAB5IF	142.058824	0	0	101	0	0	0	0	0	460	504	451	354	0	251	0	0	0	0	229	316	0	0	232	262	267	0	118	124	235	122	236	0	878	0	0	898	0	0	597	0	0	0	0	0	0	0	0	152	458	0	0	0
TGIF2	142.058824	0	0	101	0	0	0	0	0	460	504	451	354	0	251	0	0	0	0	229	316	0	0	232	262	267	0	118	124	235	122	236	0	878	0	0	898	0	0	597	0	0	0	0	0	0	0	0	152	458	0	0	0
TMEM63A	141.803922	0	0	0	0	0	0	0	0	249	431	444	369	0	432	0	157	0	0	506	389	0	0	389	209	307	107	233	381	350	0	157	0	595	0	0	601	0	0	417	0	0	0	0	0	0	0	0	0	345	0	164	0
LINGO1	140.607843	0	0	0	0	0	0	0	0	213	312	342	302	0	213	0	0	0	0	247	306	245	0	257	124	258	0	0	528	650	0	0	0	657	110	0	686	0	95	414	0	0	0	0	0	0	0	0	233	979	0	0	0
SOX6	140.352941	0	0	0	0	0	0	0	0	695	507	979	962	0	0	0	0	0	0	122	213	0	0	0	93	0	0	0	757	405	0	0	0	353	0	0	377	0	0	397	0	0	0	0	0	0	0	0	322	976	0	0	0
ZYG11A	139.901961	0	0	0	0	0	0	0	0	1373	1605	542	483	0	119	0	0	0	0	140	151	0	0	0	0	0	0	0	651	287	0	0	0	259	0	0	281	0	0	124	0	0	0	0	0	0	0	0	261	859	0	0	0
TFE3	139.490196	0	0	0	0	0	0	0	0	796	987	557	499	0	243	0	0	0	0	254	204	0	0	342	190	120	0	144	306	238	0	134	0	510	0	0	518	0	0	765	0	0	0	0	0	0	0	0	0	307	0	0	0
FAM222B	139.470588	0	0	0	0	0	0	0	0	1300	1401	633	806	0	150	0	141	0	0	0	0	0	0	0	0	0	81	0	408	590	0	0	0	470	0	0	488	0	0	0	0	0	0	0	0	0	0	0	259	386	0	0	0
LDB2	139.058824	0	0	0	0	0	0	0	0	784	710	660	651	0	0	0	0	0	0	0	199	0	0	0	0	140	0	0	901	759	0	0	0	392	0	0	462	0	110	277	0	0	0	0	0	0	0	0	215	832	0	0	0
RNASET2	138.392157	0	0	0	0	0	0	0	0	970	1280	333	336	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	546	426	0	0	0	697	0	0	707	0	0	244	0	0	0	0	0	0	0	0	248	1067	0	0	0
RGPD2	138.235294	862	739	199	0	0	0	164	198	240	349	145	0	0	0	0	0	0	0	0	645	175	172	0	200	175	825	624	0	0	273	259	0	258	0	0	222	0	0	0	0	0	0	0	0	0	0	0	150	176	0	0	0
FRAT2	138.215686	0	0	83	0	0	0	0	0	277	274	919	764	0	149	0	0	0	0	119	117	0	0	0	0	0	0	0	668	782	0	0	0	705	0	142	756	0	0	426	0	0	0	0	0	0	0	0	208	660	0	0	0
SMC6	137.549020	146	0	0	0	0	0	0	0	1106	931	758	736	0	0	0	141	0	0	136	144	0	0	0	0	0	0	97	711	244	0	0	0	614	0	0	613	0	0	258	0	0	0	0	0	0	0	0	162	218	0	0	0
GEN1	137.549020	146	0	0	0	0	0	0	0	1106	931	758	736	0	0	0	141	0	0	136	144	0	0	0	0	0	0	97	711	244	0	0	0	614	0	0	613	0	0	258	0	0	0	0	0	0	0	0	162	218	0	0	0
LIPK	137.392157	86	0	0	0	0	0	0	0	363	233	966	920	0	0	0	249	0	0	0	254	0	0	0	83	0	0	119	683	287	0	0	0	886	129	142	902	0	93	490	0	0	0	0	0	0	0	0	0	122	0	0	0
C1R	136.921569	0	0	0	0	0	0	0	0	557	669	287	259	0	0	0	123	0	0	212	519	0	0	232	141	162	0	0	532	0	0	0	0	638	0	0	630	0	0	321	0	0	0	0	0	0	0	0	264	1437	0	0	0
GOLGA6D	136.392157	0	0	0	0	0	0	0	0	180	162	164	312	0	243	0	214	0	0	186	346	0	0	266	250	189	0	77	443	522	0	0	0	703	127	0	726	0	0	355	0	0	0	0	0	0	0	0	281	1210	0	0	0
DDX43	136.333333	0	0	0	0	0	0	0	0	1131	1575	336	331	0	89	0	0	0	0	220	382	0	0	0	0	132	0	130	555	322	0	160	0	389	0	0	434	0	0	474	0	0	0	0	0	0	0	0	0	293	0	0	0
SIN3A	135.862745	0	0	0	0	0	0	0	0	1012	1182	463	503	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	364	376	0	0	0	663	0	0	720	0	0	367	0	0	0	0	0	0	0	0	129	781	0	0	0
CREB5	134.078431	0	0	0	0	0	0	0	0	0	82	392	631	0	154	0	138	0	0	182	183	0	0	485	290	301	0	77	825	780	0	0	0	780	0	0	794	0	97	435	0	0	0	0	0	0	0	0	0	212	0	0	0
SMN2	134.039216	0	0	0	0	0	0	0	0	188	175	325	276	0	274	0	141	0	0	338	152	0	0	252	216	127	0	99	450	378	0	0	0	968	112	130	967	0	0	486	0	0	0	0	0	0	0	0	233	549	0	0	0
SMN1	134.039216	0	0	0	0	0	0	0	0	188	175	325	276	0	274	0	141	0	0	338	152	0	0	252	216	127	0	99	450	378	0	0	0	968	112	130	967	0	0	486	0	0	0	0	0	0	0	0	233	549	0	0	0
LZTS1	133.137255	0	0	0	0	0	0	0	0	275	423	200	210	0	175	0	130	0	0	255	186	0	0	224	359	377	0	0	384	283	0	106	0	1237	156	117	1232	0	0	264	0	0	0	0	0	0	0	0	0	197	0	0	0
LEFTY2	132.960784	0	0	0	0	0	0	0	0	840	877	728	520	0	350	0	172	0	0	269	141	0	0	0	131	163	140	90	346	192	118	0	0	496	0	0	490	0	0	203	0	0	0	0	0	0	0	0	116	399	0	0	0
OR5AR1	131.352941	0	0	0	0	0	0	0	0	235	251	971	1038	0	140	0	154	0	0	0	251	0	0	0	0	133	0	0	854	813	0	0	0	618	0	0	641	0	0	180	0	0	0	0	0	0	0	0	96	324	0	0	0
LRRTM4	129.647059	0	0	0	0	0	0	0	0	550	594	858	675	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	1174	761	0	0	0	608	0	0	643	0	0	301	0	0	0	0	0	0	0	0	0	250	0	0	0
SPRED2	128.901961	0	0	0	0	0	0	0	0	0	0	708	617	0	257	0	149	0	0	186	188	0	0	0	0	0	91	0	283	443	0	0	0	993	164	0	1006	0	0	420	0	0	0	0	0	0	0	0	240	829	0	0	0
SSB	128.039216	0	0	0	0	0	0	0	0	322	539	680	486	0	0	0	0	0	0	197	207	0	0	0	123	217	0	104	452	572	0	0	0	713	130	107	804	0	0	332	0	0	0	0	0	0	0	0	0	545	0	0	0
RASGRF2	127.823529	0	0	0	0	0	0	0	0	685	734	564	500	0	220	0	133	0	0	0	269	0	0	0	186	0	0	0	692	841	0	0	0	470	0	0	471	0	0	262	0	0	0	0	0	0	0	0	0	492	0	0	0
ELL	127.235294	0	0	215	0	0	0	0	0	671	452	331	244	0	141	0	0	0	0	0	381	0	0	0	0	0	439	294	0	0	104	591	0	1073	147	0	1153	0	0	159	0	0	0	0	0	0	0	0	0	94	0	0	0
DMXL1	126.882353	0	0	0	0	0	0	0	0	317	458	669	803	0	0	0	118	0	0	271	178	0	0	0	0	0	0	0	870	654	0	0	0	653	0	0	716	0	0	278	0	0	0	0	0	0	0	0	110	376	0	0	0
CD200	126.843137	0	0	0	0	0	0	0	0	480	638	495	422	0	227	0	0	0	0	120	255	0	0	167	134	136	83	132	193	164	0	81	0	1024	121	0	1018	0	0	219	0	0	0	0	0	0	0	0	0	360	0	0	0
PPP1R16A	126.372549	0	0	0	0	0	0	0	0	0	114	565	463	0	277	0	204	0	0	152	271	0	0	113	0	165	89	0	573	719	0	0	0	979	0	0	1016	0	182	219	0	0	0	0	0	0	0	0	101	243	0	0	0
FOXH1	126.372549	0	0	0	0	0	0	0	0	0	114	565	463	0	277	0	204	0	0	152	271	0	0	113	0	165	89	0	573	719	0	0	0	979	0	0	1016	0	182	219	0	0	0	0	0	0	0	0	101	243	0	0	0
FCHO1	126.294118	0	0	0	0	0	0	0	0	599	375	502	386	0	147	0	0	0	0	113	296	0	0	158	126	122	168	242	194	0	0	169	0	877	91	0	904	0	0	147	0	0	0	0	0	0	0	0	136	689	0	0	0
LRRTM3	126.137255	0	0	0	0	0	0	0	0	137	204	432	526	0	209	0	0	0	0	209	463	0	0	152	164	133	0	0	412	436	0	0	0	1035	0	0	1049	0	104	260	0	0	0	0	0	0	0	0	0	508	0	0	0
ICMT	125.901961	0	0	0	0	0	0	0	0	160	114	331	401	0	198	0	187	0	0	201	229	0	0	207	0	183	122	112	233	194	0	81	0	1132	0	0	1157	0	0	334	0	0	0	0	0	0	0	0	224	621	0	0	0
HES3	125.901961	0	0	0	0	0	0	0	0	160	114	331	401	0	198	0	187	0	0	201	229	0	0	207	0	183	122	112	233	194	0	81	0	1132	0	0	1157	0	0	334	0	0	0	0	0	0	0	0	224	621	0	0	0
RPGRIP1	125.686275	100	0	0	0	0	0	0	0	667	618	522	559	0	95	0	112	0	0	111	166	0	0	152	115	200	0	184	259	384	0	0	0	612	90	0	604	0	0	207	0	0	0	0	0	0	0	0	125	528	0	0	0
ATG10	125.686275	128	0	128	0	0	0	0	0	380	558	423	368	0	0	0	0	0	0	199	171	0	0	0	0	118	0	115	1216	985	0	79	0	550	0	0	579	0	0	413	0	0	0	0	0	0	0	0	0	0	0	0	0
TREX1	125.568627	0	0	0	0	0	0	0	0	0	229	318	211	0	239	0	100	0	0	256	0	0	0	360	185	226	72	0	418	534	0	0	0	1114	0	145	1192	0	0	470	0	0	0	0	0	0	0	0	0	335	0	0	0
SHISA5	125.568627	0	0	0	0	0	0	0	0	0	229	318	211	0	239	0	100	0	0	256	0	0	0	360	185	226	72	0	418	534	0	0	0	1114	0	145	1192	0	0	470	0	0	0	0	0	0	0	0	0	335	0	0	0
WNT5B	124.607843	0	0	0	0	0	0	0	0	379	232	180	270	0	0	0	0	0	0	158	0	0	0	536	380	395	0	89	293	337	0	0	0	790	158	0	835	0	0	396	0	0	0	0	0	0	0	0	164	763	0	0	0
FOXP1	124.058824	0	0	116	0	0	0	0	0	449	419	589	629	0	0	0	132	0	0	224	192	0	0	230	165	167	0	0	1005	646	0	0	0	420	0	0	407	0	0	318	0	0	0	0	0	0	0	0	0	219	0	0	0
USP7	124.039216	0	0	0	0	0	0	0	0	193	246	528	491	0	108	0	137	0	0	107	248	0	0	117	411	269	0	0	776	608	0	0	0	672	0	0	680	0	0	473	0	0	0	0	0	0	0	0	0	262	0	0	0
GSG1	123.431373	0	0	0	0	0	0	0	0	0	0	798	888	0	0	0	124	0	0	0	495	0	0	0	201	215	0	214	631	716	0	0	0	744	0	97	762	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0
GLRA1	123.156863	0	0	0	0	0	0	0	0	0	0	834	825	0	190	0	0	0	0	115	172	0	0	0	0	0	0	0	0	0	0	0	0	1227	173	174	1249	0	0	182	0	0	0	0	0	0	0	0	288	852	0	0	0
PTBP2	123.019608	0	0	0	0	0	0	0	0	549	612	494	638	0	0	0	0	0	0	0	127	0	0	0	90	133	0	0	472	349	0	0	0	914	0	101	906	0	0	253	0	0	0	0	0	0	0	0	187	449	0	0	0
GLI2	122.333333	0	0	0	0	0	0	0	0	0	0	481	415	0	100	0	0	0	0	438	263	0	0	0	204	361	72	0	776	389	0	77	0	657	0	0	654	0	108	382	0	0	0	0	0	0	0	0	215	647	0	0	0
EBF2	122.294118	0	0	0	0	0	0	0	0	140	0	512	465	0	173	0	0	0	0	197	267	0	0	0	0	149	75	135	371	262	0	121	0	1204	0	0	1248	0	0	250	0	0	0	0	0	0	0	0	104	564	0	0	0
RTP4	121.509804	0	0	0	0	0	0	0	0	173	92	196	179	0	0	0	0	0	0	279	261	0	0	240	345	349	0	125	332	205	0	102	0	938	0	0	956	0	0	459	0	0	0	0	0	0	0	0	154	812	0	0	0
FBXO40	120.392157	0	0	0	0	0	0	0	0	747	585	596	450	0	121	0	0	0	0	284	181	0	0	246	336	260	0	0	536	215	0	0	0	567	0	0	563	0	0	295	0	0	0	0	0	0	0	0	0	158	0	0	0
HOXD13	120.254902	0	0	0	0	0	0	0	0	559	574	500	604	0	0	0	0	0	0	128	199	0	0	0	0	0	0	86	540	479	0	0	0	697	0	0	725	0	0	225	0	0	0	0	0	0	0	0	130	687	0	0	0
HOXD12	120.254902	0	0	0	0	0	0	0	0	559	574	500	604	0	0	0	0	0	0	128	199	0	0	0	0	0	0	86	540	479	0	0	0	697	0	0	725	0	0	225	0	0	0	0	0	0	0	0	130	687	0	0	0
HOXD11	120.254902	0	0	0	0	0	0	0	0	559	574	500	604	0	0	0	0	0	0	128	199	0	0	0	0	0	0	86	540	479	0	0	0	697	0	0	725	0	0	225	0	0	0	0	0	0	0	0	130	687	0	0	0
DUSP12	119.764706	0	0	0	0	0	0	0	0	739	874	385	266	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	196	282	0	0	0	668	0	0	708	0	0	274	0	0	0	0	0	0	0	0	259	1343	0	0	0
GID4	118.647059	0	0	0	0	0	0	0	0	187	272	204	265	0	199	0	0	0	0	194	131	0	0	164	168	169	0	77	321	134	0	0	0	935	373	149	971	0	0	257	0	0	0	0	0	0	0	0	125	756	0	0	0
ATPAF2	118.647059	0	0	0	0	0	0	0	0	187	272	204	265	0	199	0	0	0	0	194	131	0	0	164	168	169	0	77	321	134	0	0	0	935	373	149	971	0	0	257	0	0	0	0	0	0	0	0	125	756	0	0	0
ZNF608	118.313725	0	0	0	0	0	0	0	0	552	746	545	409	0	134	0	0	0	0	200	160	0	0	0	0	0	0	0	970	771	0	0	0	372	0	0	399	0	0	367	0	0	0	0	0	0	0	0	125	284	0	0	0
USP44	117.921569	0	0	0	0	0	0	0	0	91	141	299	244	0	224	0	0	0	0	336	224	0	0	231	190	210	0	0	458	262	0	0	0	1044	0	0	1079	0	0	503	0	0	0	0	0	0	0	0	0	478	0	0	0
BUB1	117.862745	0	0	0	0	0	0	0	0	464	543	408	335	0	207	0	122	0	0	128	139	0	0	0	246	249	0	104	547	529	0	0	0	431	0	207	436	0	0	323	0	0	0	0	0	0	0	0	180	413	0	0	0
KCNA4	117.745098	0	0	0	0	0	0	0	0	333	286	323	295	0	206	0	231	0	0	271	406	0	0	0	180	176	0	0	285	198	0	0	0	909	0	0	933	0	0	681	0	0	0	0	0	0	0	0	105	187	0	0	0
CACHD1	117.411765	206	0	80	0	0	0	0	0	250	288	391	435	0	110	0	0	0	0	102	176	0	0	0	155	147	0	0	378	584	0	0	0	831	0	0	874	0	0	237	0	0	0	0	0	0	0	0	191	553	0	0	0
PLA2R1	117.235294	0	0	0	0	0	0	0	0	0	0	368	397	0	0	0	0	0	0	288	395	0	0	172	0	0	0	112	223	249	0	85	0	1228	146	86	1302	0	0	345	0	0	0	0	0	0	0	0	103	480	0	0	0
MIEF1	117.196078	0	0	0	0	0	0	0	0	668	739	979	931	0	0	0	98	0	0	169	238	0	0	0	0	0	0	0	296	137	0	0	0	424	0	0	485	0	120	438	0	0	0	0	0	0	0	0	0	255	0	0	0
ATF4	117.196078	0	0	0	0	0	0	0	0	668	739	979	931	0	0	0	98	0	0	169	238	0	0	0	0	0	0	0	296	137	0	0	0	424	0	0	485	0	120	438	0	0	0	0	0	0	0	0	0	255	0	0	0
NMNAT3	115.686275	0	0	0	0	0	0	0	0	0	0	289	313	0	267	0	0	0	0	167	188	0	0	0	161	0	0	130	292	243	0	97	0	1316	0	0	1357	0	0	319	0	0	0	0	0	0	0	0	162	599	0	0	0
FOXP4	115.470588	0	0	0	0	0	0	0	0	751	1146	974	838	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	577	526	0	0	0	330	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0
ID3	115.274510	0	0	69	0	0	0	0	0	437	572	393	392	0	0	0	138	0	0	140	157	0	0	147	273	312	0	0	881	492	0	0	0	210	0	0	207	0	0	466	0	0	0	0	0	0	0	0	204	389	0	0	0
E2F7	115.098039	0	0	145	0	0	0	0	0	421	320	330	497	0	213	0	0	0	0	104	103	0	0	128	0	0	0	71	153	349	0	130	0	769	190	196	820	0	0	203	0	0	0	0	0	0	0	0	0	728	0	0	0
KIFBP	114.941176	0	0	0	0	0	0	0	0	673	504	567	470	0	151	0	243	0	0	0	182	0	0	174	229	261	0	0	223	180	0	0	0	570	0	0	599	0	0	260	0	0	0	0	0	0	0	0	0	576	0	0	0
NRG1	114.588235	0	0	141	0	0	0	0	0	979	1043	733	584	0	0	0	0	0	0	84	102	0	0	0	0	0	0	0	834	457	0	0	0	197	0	0	203	0	0	153	0	0	0	0	0	0	0	0	0	334	0	0	0
KDR	114.549020	0	0	0	0	0	0	0	0	796	708	283	368	0	0	0	105	0	0	174	131	0	0	0	221	229	0	0	574	550	0	0	0	699	0	0	731	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0
MID1	114.274510	0	0	0	0	0	0	0	0	207	202	944	947	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	710	608	0	0	0	600	0	0	621	0	0	353	0	0	0	0	0	0	0	0	261	268	0	0	0
BRINP2	114.274510	0	0	0	0	0	0	0	0	0	0	396	420	0	200	0	0	0	0	173	301	0	0	0	133	181	109	152	0	0	0	246	0	1032	0	171	1083	0	0	422	0	0	0	0	0	0	0	0	192	617	0	0	0
ASTN1	114.274510	0	0	0	0	0	0	0	0	0	0	396	420	0	200	0	0	0	0	173	301	0	0	0	133	181	109	152	0	0	0	246	0	1032	0	171	1083	0	0	422	0	0	0	0	0	0	0	0	192	617	0	0	0
MUC1	112.784314	0	0	0	0	0	0	0	0	0	0	339	362	0	158	0	0	0	0	212	134	0	0	319	257	297	0	0	329	318	0	0	0	835	0	0	866	0	0	429	0	0	0	0	0	0	0	0	145	752	0	0	0
MRPL20	112.705882	0	0	75	0	0	0	0	0	473	522	469	453	0	128	0	0	0	0	0	0	0	0	0	0	0	121	0	595	612	0	0	0	607	0	0	446	0	0	630	0	0	0	0	0	0	0	0	96	521	0	0	0
GABRB3	112.372549	181	0	0	0	0	0	0	0	355	563	288	394	0	136	0	0	0	0	149	76	0	0	169	164	273	0	0	489	367	0	0	0	593	0	0	661	0	0	317	0	0	0	0	0	0	0	0	0	556	0	0	0
SOAT1	112.039216	0	0	0	0	0	0	0	0	495	795	825	736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	796	587	0	0	0	313	0	0	311	0	0	180	0	0	0	0	0	0	0	0	180	496	0	0	0
CCN3	111.882353	0	0	0	0	0	0	0	0	595	588	977	883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	766	823	0	0	0	303	0	0	293	0	0	130	0	0	0	0	0	0	0	0	0	348	0	0	0
DLC1	111.843137	0	0	136	0	0	0	0	0	774	1065	505	420	0	0	0	151	0	0	125	273	0	0	0	0	0	128	148	291	134	0	113	0	650	0	0	667	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB114	111.843137	0	0	0	0	0	0	0	0	0	0	516	299	0	160	0	0	0	0	206	437	0	0	0	206	132	0	154	543	240	0	0	0	979	0	147	1042	0	0	326	0	0	0	0	0	0	0	0	0	317	0	0	0
DEFB113	111.843137	0	0	0	0	0	0	0	0	0	0	516	299	0	160	0	0	0	0	206	437	0	0	0	206	132	0	154	543	240	0	0	0	979	0	147	1042	0	0	326	0	0	0	0	0	0	0	0	0	317	0	0	0
RASA1	111.784314	0	0	0	0	0	0	0	0	530	641	564	666	0	0	0	222	0	0	137	126	0	0	0	0	0	0	0	771	744	0	0	0	473	0	0	498	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0
LFNG	111.235294	0	0	0	0	0	0	0	0	0	0	310	288	0	162	0	0	0	0	122	435	0	0	156	126	220	0	0	514	274	0	0	0	850	186	158	864	0	0	271	0	0	0	0	0	0	0	0	155	582	0	0	0
TMEM70	111.176471	0	0	0	0	0	0	0	0	780	968	290	367	0	0	0	0	0	0	104	453	0	0	0	151	221	0	0	480	449	0	84	0	402	0	0	436	0	0	363	0	0	0	0	0	122	0	0	0	0	0	0	0
LY96	111.176471	0	0	0	0	0	0	0	0	780	968	290	367	0	0	0	0	0	0	104	453	0	0	0	151	221	0	0	480	449	0	84	0	402	0	0	436	0	0	363	0	0	0	0	0	122	0	0	0	0	0	0	0
FAM227B	110.549020	0	0	0	0	0	0	0	0	679	905	407	499	0	0	0	0	0	0	100	0	0	0	112	0	0	0	0	485	377	0	0	0	437	85	0	459	0	0	197	0	0	0	0	0	0	0	0	177	719	0	0	0
IER5L	110.392157	80	0	71	0	0	0	0	0	370	396	406	624	0	0	0	0	0	0	110	251	0	0	120	0	135	0	0	466	339	0	0	0	696	0	0	724	0	0	556	0	0	0	0	0	0	0	0	0	286	0	0	0
TACC2	110.215686	0	0	145	0	0	0	0	0	107	233	257	0	0	184	0	0	0	0	225	152	0	0	304	194	226	0	143	466	464	0	87	0	689	267	210	710	0	0	177	0	0	0	0	0	0	0	0	0	381	0	0	0
ZNF343	110.117647	0	0	0	0	0	0	0	0	697	712	548	714	0	0	0	217	0	0	120	101	0	0	0	0	0	0	0	737	533	0	0	0	307	0	0	333	0	0	298	0	0	0	0	0	0	0	0	0	299	0	0	0
MED12	109.941176	0	0	0	0	0	0	0	0	1118	1231	361	320	0	190	0	0	0	0	0	0	0	0	0	0	0	94	0	394	311	0	0	0	244	0	0	259	0	0	161	0	0	0	0	0	0	0	0	309	615	0	0	0
IL2RG	109.941176	0	0	0	0	0	0	0	0	1118	1231	361	320	0	190	0	0	0	0	0	0	0	0	0	0	0	94	0	394	311	0	0	0	244	0	0	259	0	0	161	0	0	0	0	0	0	0	0	309	615	0	0	0
ZFP36L2	109.568627	108	0	167	0	0	0	0	0	0	0	233	229	0	154	0	125	0	0	127	114	0	86	316	239	287	0	73	308	338	0	0	0	565	172	151	570	0	0	352	0	0	0	0	0	0	0	0	258	616	0	0	0
FGF1	109.078431	0	0	0	0	0	0	0	0	0	0	605	797	0	117	0	0	0	0	150	189	0	0	0	233	196	0	0	1267	443	0	0	0	453	0	0	476	0	135	220	0	0	0	0	0	0	0	0	0	282	0	0	0
C9orf85	108.215686	0	0	0	0	0	0	0	0	534	544	596	606	0	285	0	160	0	0	0	160	0	0	0	0	98	0	0	392	424	0	0	0	630	110	0	601	0	0	151	0	0	0	0	0	0	0	0	0	228	0	0	0
NCDN	106.745098	0	0	88	0	0	0	0	0	575	663	261	383	0	0	0	0	0	0	164	0	0	0	0	111	0	0	0	397	413	0	0	0	518	0	0	516	0	0	287	0	0	0	0	0	0	0	0	218	850	0	0	0
KIAA0319L	106.745098	0	0	88	0	0	0	0	0	575	663	261	383	0	0	0	0	0	0	164	0	0	0	0	111	0	0	0	397	413	0	0	0	518	0	0	516	0	0	287	0	0	0	0	0	0	0	0	218	850	0	0	0
ZSCAN2	106.215686	0	0	0	0	0	0	0	0	0	147	248	290	0	163	0	0	0	0	208	188	0	0	0	126	314	95	93	988	916	0	0	0	307	0	0	300	0	0	343	0	0	0	0	0	0	0	0	90	446	155	0	0
ZNF483	105.784314	0	0	0	0	0	0	0	0	872	890	762	764	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	993	631	0	0	0	202	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EYA1	105.647059	0	0	0	0	0	0	0	0	161	80	274	302	0	0	0	0	0	0	429	120	0	0	181	186	305	0	0	917	769	0	0	0	412	0	0	442	0	0	509	0	0	0	0	0	0	0	0	0	301	0	0	0
GABRQ	105.235294	0	0	0	0	0	0	0	0	700	1130	405	423	0	0	0	0	0	0	0	254	0	0	0	0	149	100	0	410	158	0	0	0	346	0	0	358	0	0	274	0	0	0	0	0	0	0	0	183	477	0	0	0
RIPK1	105.137255	0	0	102	0	0	0	0	0	576	626	841	803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569	485	0	0	0	350	0	0	362	0	0	98	0	0	0	0	0	0	0	0	143	407	0	0	0
SMIM32	104.862745	0	0	0	0	0	0	0	0	0	109	462	437	0	275	0	0	0	0	0	215	0	0	0	76	163	0	0	540	323	0	0	0	909	122	128	927	0	0	188	0	0	0	0	0	0	0	0	0	474	0	0	0
FOXN2	104.843137	0	0	93	0	0	0	0	0	169	0	236	176	0	265	0	0	0	0	469	176	0	0	0	241	173	0	179	752	345	0	175	0	614	0	161	619	0	0	504	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA2D1	104.745098	0	0	0	0	0	0	0	0	887	693	699	610	0	0	0	215	0	0	0	260	0	0	0	0	0	0	0	513	472	0	0	0	328	0	0	358	0	0	122	0	0	0	0	0	0	0	0	0	185	0	0	0
KCNMB4	103.666667	0	0	0	0	0	0	0	0	458	627	427	439	0	148	0	172	0	0	0	183	0	0	0	0	0	178	177	353	318	0	0	0	580	0	0	604	0	0	252	0	0	0	0	0	0	0	0	124	247	0	0	0
SALL3	103.588235	0	0	0	0	0	0	0	0	593	555	491	542	0	0	0	0	0	0	128	251	0	0	0	221	269	0	0	634	341	0	0	0	343	0	0	364	0	0	357	0	0	0	0	0	0	0	0	0	194	0	0	0
PTPRN2	103.588235	0	166	330	0	0	0	0	0	0	0	0	0	172	153	0	202	0	0	316	349	0	0	0	0	0	441	373	0	0	159	421	0	427	317	274	453	0	0	560	0	0	0	0	0	0	0	0	0	0	170	0	0
OLFML3	103.235294	0	0	0	0	0	0	0	0	491	639	422	257	0	0	0	0	0	0	102	128	0	0	0	0	0	0	0	421	406	0	0	0	438	0	0	464	0	0	244	0	0	0	0	0	0	0	0	239	1014	0	0	0
FOXD1	102.549020	0	0	82	0	0	0	0	0	0	113	112	151	0	158	0	0	0	0	314	0	0	0	471	155	181	0	0	324	415	0	0	0	836	165	0	858	0	0	394	0	0	0	0	0	0	0	0	0	501	0	0	0
