ProteinA	UniProtID_A	GeneName_A	ProteinB	UniProtID_B	GeneName_B	MethodType	Method	Publication	Source
VE7_HPV16	P03129	E7	IRF9_HUMAN	Q00978	IRF9	association (MI:0914)	detection by mass spectrometry (MI:0943)	Annika Antonsson. et al., 2006 (PMID:16800784)	Manual Entry
VE7_HPV16	P03129	E7	NCOA1_HUMAN	Q15788	NCOA1	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Amy Baldwin. et al., 2006 (PMID:16775354)	Manual Entry
VE7_HPV16	P03129	E7	NCOA1_HUMAN	Q15788	NCOA1	association (MI:0914)	tandem affinity purification (MI:0676)	Amy Baldwin. et al., 2006 (PMID:16775354)	Manual Entry
VE7_HPV16	P03129	E7	NDKA_HUMAN	P15531	NME1	physical association (MI:0915)	two hybrid (MI:0018)	Anna Maria Mileo. et al., 2006 (PMID:17103045)	Manual Entry
VE7_HPV16	P03129	E7	NDKA_HUMAN	P15531	NME1	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Anna Maria Mileo. et al., 2006 (PMID:17103045)	Manual Entry
E7_HPV16	P03129	E7	NDKB_HUMAN	P22392	NME2	physical association (MI:0915)	two hybrid (MI:0018)	Anna Maria Mileo. et al., 2006 (PMID:17103045)	Manual Entry
VE7_HPV16	P03129	E7	NDKB_HUMAN	P22392	NME2	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Anna Maria Mileo. et al., 2006 (PMID:17103045)	Manual Entry
VE7_HPV16	P03129	E7	NUMA1_HUMAN	Q14980	NUMA1	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Christine Nguyen. et al., 2009 (PMID:19052088)	Manual Entry
VE7_HPV16	P03129	E7	PML_HUMAN	P29590	PML	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Oliver Bischof. et al., 2005 (PMID:15657429)	Manual Entry
VE7_HPV16	P03129	E7	SMAD1_HUMAN	Q15797	SMAD1	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Dug Keun Lee. et al., 2002 (PMID:12145312)	Manual Entry
VE7_HPV16	P03129	E7	SMAD2_HUMAN	Q15796	SMAD2	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Dug Keun Lee. et al., 2002 (PMID:12145312)	Manual Entry
VE7_HPV16	P03129	E7	SMAD3_HUMAN	P84022	SMAD3	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Dug Keun Lee. et al., 2002 (PMID:12145312)	Manual Entry
VE7_HPV16	P03129	E7	SMAD4_HUMAN	Q13485	SMAD4	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Dug Keun Lee. et al., 2002 (PMID:12145312)	Manual Entry
VE7_HPV16	P03129	E7	SMCA4_HUMAN	P51532	SMARCA4	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Daeyoup Lee. et al., 2002 (PMID:12372840)	Manual Entry
VE7_HPV16	P03129	E7	TAF1C_HUMAN	Q15572	TAF1C	physical association (MI:0915)	pull down (MI:0096)	Mazzarelli. et al., 1995 (PMID:7478615)	Manual Entry
VE7_HPV16	P03129	E7	TBG1_HUMAN	P23258	TUBG1	colocalization (MI:0403)	fluorescence microscopy (MI:0416)	Christine Nguyen. et al., 2007 (PMID:17913829)	Manual Entry
VE7_HPV16	P03129	E7	ATM_HUMAN	Q13315	ATM	association (MI:0914)	coimmunoprecipitation (MI:0019)	Cary Moody. et al., 2009 (PMID:19798429)	Manual Entry
VE7_HPV16	P03129	E7	RBBP7_HUMAN	Q16576	RBBP7	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Unpublished Data	Manual Entry
VE7_HPV16	P03129	E7	CDK8_HUMAN	P49336	CDK8	association (MI:0914)	anti tag coimmunoprecipitation (MI:0007)	Sadie Rice. Et al., 2020 (PMID:32183180)	Manual Entry
VE7_HPV17	P36821	E7	RB_HUMAN	P06400	RB1	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV17	P36821	E7	VE7_HPV16	P03129	E7	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV17	P36821	E7	KCMF1_HUMAN	Q9P0J7	KCMF1	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV17	P36821	E7	UBR4_HUMAN	Q5T4S7	UBR4	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV17	P36821	E7	RBL2_HUMAN	Q08999	RBL2	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV18	P06788	E7	REL_HUMAN	Q04864	REL	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737158)
VE7_HPV18	P06788	E7	LMBL3_HUMAN	Q96JM7	L3MBTL3	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737163)
VE7_HPV18	P06788	E7	LNX2_HUMAN	Q8N448	LNX2	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737168)
VE7_HPV18	P06788	E7	MYC_HUMAN	P01106	MYC	physical association (MI:0915)	two hybrid (MI:0018)	Wang, YW. et al., 2007 (PMID:17070091)	IntAct (Acc:EBI-7063698)
VE7_HPV18	P06788	E7	TGM2_HUMAN	P21980	TGM2	physical association (MI:0915)	two hybrid (MI:0018)	Jeon, JH. et al., 2003 (PMID:14517264)	IntAct (Acc:EBI-7037087)
VE7_HPV18	P06788	E7	UBP11_HUMAN	P51784	USP11	physical association (MI:0915)	two hybrid (MI:0018)	Lin, CH. et al., 2008 (PMID:18408009)	IntAct (Acc:EBI-1776892)
VE7_HPV18	P06788	E7	KLH25_HUMAN	Q9H0H3	KLHL25	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	UBR4_HUMAN	Q5T4S7	UBR4	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	TFDP1_HUMAN	Q14186	TFDP1	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	ELOC_HUMAN	Q15369	ELOC	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	SRP09_HUMAN	P49458	SRP9	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	SQOR_HUMAN	Q9Y6N5	SQOR	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	SFRP1_HUMAN	Q8N474	SFRP1	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	SYSM_HUMAN	Q9NP81	SARS2	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	RS27L_HUMAN	Q71UM5	RPS27L	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	RS27_HUMAN	P42677	RPS27L	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	RL21_HUMAN	P46778	RPL21	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	RBL2_HUMAN	Q08999	RBL2	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	RBL1_HUMAN	P28749	RBL1	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	RB_HUMAN	P06400	RB1	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	PTN14_HUMAN	Q15678	PTPN14	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	RT12_HUMAN	O15235	MRPS12	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	KCMF1_HUMAN	Q9P0J7	KCMF1	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	GAS6_HUMAN	Q14393	GAS6	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	E2F4_HUMAN	Q16254	E2F4	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	COPE_HUMAN	O14579	COPE	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	COPA_HUMAN	P53621	COPA	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11724152)
VE7_HPV18	P06788	E7	RBL1_HUMAN	P28749	RBL1	direct interaction (MI:0407)	pull down (MI:0096)	McIntyre, MC. et al., 1996 (PMID:8553588)	IntAct (Acc:EBI-8667818)
VE7_HPV18	P06788	E7	RBL1_HUMAN	P28749	RBL1	physical association (MI:0915)	pull down (MI:0096)	McIntyre, MC. et al., 1996 (PMID:8553588)	IntAct (Acc:EBI-8667839)
VE7_HPV18	P06788	E7	MYC_HUMAN	P01106	MYC	physical association (MI:0915)	pull down (MI:0096)	Wang, YW. et al., 2007 (PMID:17070091)	IntAct (Acc:EBI-7063763)
VE7_HPV18	P06788	E7	MYC_HUMAN	P01106	MYC	physical association (MI:0915)	pull down (MI:0096)	Wang, YW. et al., 2007 (PMID:17070091)	IntAct (Acc:EBI-7063814)
VE7_HPV18	P06788	E7	CCNE1_HUMAN	P24864	CCNE1	physical association (MI:0915)	pull down (MI:0096)	McIntyre, MC. et al., 1996 (PMID:8553588)	IntAct (Acc:EBI-8667788)
VE7_HPV18	P06788	E7	CCNA2_HUMAN	P20248	CCNA2	physical association (MI:0915)	pull down (MI:0096)	McIntyre, MC. et al., 1996 (PMID:8553588)	IntAct (Acc:EBI-8667803)
VE7_HPV18	P06788	E7	CDK2_HUMAN	P24941	CDK2	physical association (MI:0915)	pull down (MI:0096)	McIntyre, MC. et al., 1996 (PMID:8553588)	IntAct (Acc:EBI-8667854)
VE7_HPV18	P06788	E7	TGM2_HUMAN	P21980	TGM2	direct interaction (MI:0407)	pull down (MI:0096)	Jeon, JH. et al., 2003 (PMID:14517264)	IntAct (Acc:EBI-7037047)
VE7_HPV18	P06788	E7	E2F1_HUMAN	Q01094	E2F1	direct interaction (MI:0407)	pull down (MI:0096)	Hwang, SG. et al., 2002 (PMID:11713253)	IntAct (Acc:EBI-8040115)
VE7_HPV18	P06788	E7	CSK21_HUMAN	P68400	CSNK2A1	phosphorylation reaction (MI:0217)	enzymatic study (MI:0415)	Barbosa, MS. et al., 1990 (PMID:2153075)	IntAct (Acc:EBI-8661897)
VE7_HPV18	P06788	E7	RB_HUMAN	P06400	RB1	direct interaction (MI:0407)	competition binding (MI:0405)	Chemes, LB. et al., 2010 (PMID:20088881)	IntAct (Acc:EBI-7755597)
VE7_HPV18	P06788	E7	RB_HUMAN	P06400	RB1	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Barbosa, MS. et al., 1990 (PMID:2153075)	IntAct (Acc:EBI-8661945)
VE7_HPV18	P06788	E7	MYC_HUMAN	P01106	MYC	association (MI:0914)	coimmunoprecipitation (MI:0019)	Wang, YW. et al., 2007 (PMID:17070091)	IntAct (Acc:EBI-7063786)
VE7_HPV18	P06788	E7	MYC_HUMAN	P01106	MYC	association (MI:0914)	coimmunoprecipitation (MI:0019)	Wang, YW. et al., 2007 (PMID:17070091)	IntAct (Acc:EBI-7063799)
VE7_HPV18	P06788	E7	CCNE1_HUMAN	P24864	CCN31	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	McIntyre, MC. et al., 1996 (PMID:8553588)	IntAct (Acc:EBI-8667883)
VE7_HPV18	P06788	E7	TGM2_HUMAN	P21980	TGM2	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Jeon, JH. et al., 2003 (PMID:14517264)	IntAct (Acc:EBI-7037023)
VE7_HPV18	P06788	E7	TGM2_HUMAN	P21980	TGM2	physical association (MI:0915)	beta lactamase complementation (MI:0011)	Jeon, JH. et al., 2003 (PMID:14517264)	IntAct (Acc:EBI-7037117)
VE7_HPV18	P06788	E7	STING_HUMAN	Q86WV6	STING1	physical association (MI:0915)	anti tag coimmunoprecipitation (MI:0007)	Lau, L. et al., 2015 (PMID:26405230)	IntAct (Acc:EBI-16178391)
VE7_HPV18	P06788	E7	STING_HUMAN	Q86WV6	STING1	physical association (MI:0915)	anti tag coimmunoprecipitation (MI:0007)	Lau, L. et al., 2015 (PMID:26405230)	DIP (Acc:DIP-200662E)
VE7_HPV18	P06788	E7	CAN1_HUMAN	P07384	CAPN1	association (MI:0914)	pull down (MI:0096)	Darnell. et al., 2007 (PMID:17977825)	Manual Entry
VE7_HPV18	P06788	E7	CAN1_HUMAN	P07384	CAPN1	association (MI:0914)	anti tag coimmunoprecipitation (MI:0007)	Darnell. et al., 2007 (PMID:17977825)	Manual Entry
VE7_HPV18	P06788	E7	CENPC_HUMAN	Q03188	CENPC	physical association (MI:0915)	two hybrid (MI:0018)	Yuji Yaginuma. et al., 2012 (PMID:22890155)	Manual Entry
VE7_HPV18	P06788	E7	TGM2_HUMAN	P21980	TGM2	physical association (MI:0915)	two hybrid (MI:0018)	Ju-Hong Jeon. et al., 2003 (PMID:14517264)	Manual Entry
VE7_HPV18	P06788	E7	TGM2_HUMAN	P21980	TGM2	physical association (MI:0915)	pull down (MI:0096)	Ju-Hong Jeon. et al., 2003 (PMID:14517264)	Manual Entry
VE7_HPV18	P06788	E7	UBR4_HUMAN	Q5T4S7	UBR4	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV18	P06788	E7	KCMF1_HUMAN	Q9P0J7	KCMF1	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV18	P06788	E7	RBL2_HUMAN	Q08999	RBL2	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV18	P06788	E7	RB_HUMAN	P06400	RB1	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV18	P06788	E7	ENC1_HUMAN	O14682	ENC1	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV18	P06788	E7	PTN14_HUMAN	Q15678	PTPN14	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV18	P06788	E7	SYSM_HUMAN	Q9NP81	SARS2	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV18	P06788	E7	SPB7_HUMAN	O75635	SERPINB7	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV18	P06788	E7	IF16_HUMAN	Q16666	IFI16	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Yinjing Song. et al., 2020 (PMID:33061806)	Manual Entry
VE7_HPV18	P06788	E7	RO52_HUMAN	P19474	TRIM21	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Yinjing Song. et al., 2020 (PMID:33061806)	Manual Entry
VE7_HPV18	P06788	E7	CDK8_HUMAN	P49336	CDK8	association (MI:0914)	anti tag coimmunoprecipitation (MI:0007)	Sadie Rice. Et al., 2020 (PMID:32183180)	Manual Entry
VE7_HPV20	P50778	E7	IKKA_HUMAN	O15111	CHUK	physical association (MI:0915)	anti tag coimmunoprecipitation (MI:0007)	Byg, LM. et al., 2012 (PMID:22776252)	IntAct (Acc:EBI-9690266)
VE7_HPV25	P36823	E7	RB_HUMAN	P06400	RB1	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV25	P36823	E7	UBR4_HUMAN	Q5T4S7	UBR4	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV25	P36823	E7	PTN14_HUMAN	Q15678	PTPN14	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV25	P36823	E7	KCMF1_HUMAN	Q9P0J7	KCMF1	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV25	P36823	E7	VE7_HPV16	P03129	E7	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV25	P36823	E7	DP13A_HUMAN	Q9UKG1	APPL1	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV31	P17387	E7	HDAC1_HUMAN	Q13547	HDAC1	direct interaction (MI:0407)	pull down (MI:0096)	Longworth, MS. et al., 2004 (PMID:15016876)	IntAct (Acc:EBI-7153130)
VE7_HPV31	P17387	E7	HDAC2_HUMAN	Q92769	HDAC2	physical association (MI:0915)	pull down (MI:0096)	Longworth, MS. et al., 2004 (PMID:15016876)	IntAct (Acc:EBI-7153208)
VE7_HPV31	P17387	E7	RB_HUMAN	P06400	RB1	physical association (MI:0915)	pull down (MI:0096)	Longworth, MS. et al., 2004 (PMID:15016876)	IntAct (Acc:EBI-7153231)
VE7_HPV31	P17387	E7	ATM_HUMAN	Q13315	ATM	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Moody, Laimins. et al., 2009 (PMID:19798429)	Manual Entry
VE7_HPV31	P17387	E7	UBR4_HUMAN	Q5T4S7	UBR4	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV31	P17387	E7	KCMF1_HUMAN	Q9P0J7	KCMF1	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV31	P17387	E7	RBL2_HUMAN	Q08999	RBL2	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV31	P17387	E7	RB_HUMAN	P06400	RB1	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV31	P17387	E7	KAP0_HUMAN	P10644	PRKAR1A	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV31	P17387	E7	SYSM_HUMAN	Q9NP81	SARS2	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV31	P17387	E7	ABHDA_HUMAN	Q9NUJ1	ABHD10	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV31	P17387	E7	TBC14_HUMAN	Q9P2M4	TBC1D14	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV31	P17387	E7	TBCD4_HUMAN	O60343	TBC1D4	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV31	P17387	E7	F184A_HUMAN	Q8NB25	FAM184A	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV31	P17387	E7	PTN14_HUMAN	Q15678	PTPN14	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV31	P17387	E7	CLUS_HUMAN	P10909	CLU	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV33	P06429	E7	AES_HUMAN	Q08117	TLE5	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737212)
VE7_HPV33	P06429	E7	BYST_HUMAN	Q13895	BYSL	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737217)
VE7_HPV33	P06429	E7	CAH1_HUMAN	P00915	CA1	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737222)
VE7_HPV33	P06429	E7	CAN3_HUMAN	P20807	CAPN3	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737227)
VE7_HPV33	P06429	E7	CCNG2_HUMAN	Q16589	CCNG2	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737232)
VE7_HPV33	P06429	E7	ERG_HUMAN	P11308	ERG	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737237)
VE7_HPV33	P06429	E7	FOSL2_HUMAN	P15408	FOSL2	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737242)
VE7_HPV33	P06429	E7	MFAP1_HUMAN	P55081	MFAP1	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737247)
VE7_HPV33	P06429	E7	NRF1_HUMAN	Q14494	NFE2L1	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737252)
VE7_HPV33	P06429	E7	PAK2_HUMAN	Q13177	PAK2	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737257)
VE7_HPV33	P06429	E7	AAKB2_HUMAN	O43741	PRKAB2	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737262)
VE7_HPV33	P06429	E7	PSB2_HUMAN	P49721	PSMB2	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737267)
VE7_HPV33	P06429	E7	PSB10_HUMAN	P40306	PSMB10	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737272)
VE7_HPV33	P06429	E7	RBM4_HUMAN	Q9BWF3	RBM4	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737277)
VE7_HPV33	P06429	E7	TF65_HUMAN	Q04206	RELA	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737304)
VE7_HPV33	P06429	E7	RM12_HUMAN	P52815	MRPL12	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737309)
VE7_HPV33	P06429	E7	RS25_HUMAN	P62851	RPS25	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737314)
VE7_HPV33	P06429	E7	RU2B_HUMAN	P08579	SNRPB2	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737319)
VE7_HPV33	P06429	E7	AP2A1_HUMAN	O95782	AP2A1	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737324)
VE7_HPV33	P06429	E7	IFRD2_HUMAN	Q12894	IFRD2	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737329)
VE7_HPV33	P06429	E7	GPAN1_HUMAN	O95872	GPANK1	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737334)
VE7_HPV33	P06429	E7	RPAC1_HUMAN	O15160	POLR1C	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737339)
VE7_HPV33	P06429	E7	CIR1_HUMAN	Q86X95	CIR1	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737344)
VE7_HPV33	P06429	E7	RIMS3_HUMAN	Q9UJD0	RIMS3	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737349)
